stBCj5hT7oG1zwGkWTuwoBNMvUyqvxWadGYKW24JDHxUsct3F,"5,941.90"
stC22BFs7HJQ7BySeH6AB8J6289on72gZ2mMvUwrJtJKLBsYU,"5,934.10"
st6jerFUDA1jn6JdGBThMKMoLqc1QAauLogb2faq68c3aR9Cm,"5,814.00"
st7rfBEvhPWkaYAvijZkjuWFLgCAsu7RvUJfEhNQf5Y9HZdyK,"5,709.90"
st6Gg6zzKdWBuqcLuQgVoftyoQrrGSQp1dN31PKfYoxZxJbzh,"5,677.30"
st8JdT6wcrEYunUF2U3x15dwaPU2hoUgz5Kau4uwAumXC5Fdf,"5,657.40"
stAfTx3DAcaPKpQs4jpY8ziKhbv7r8NfLF9juAVyyj1zTz1jY,"5,243.40"
st6TvnVHXdzn3agTR86FTDsVsV8jKhxQoMcPjKt7sUbXZdQ7b,"5,212.90"
st71PMDFkVJqHBhzP62aucTRVKiEUHdryAcprgSVnb38Lx8i9,"4,951.90"
stBjVq6nsG5c4HoGCubqCY9EPefXuJg91GQYx2NWsVE7vNygk,"4,936.80"
stBtFhPywsBSVGhcjiJrgp1hWATmcRdirw2xRPwcJoEtN8hNa,"4,916.70"
stACjb4RTkErjfF9e53RcRFPFhDem1jm2JuR8EGosi5t23z9j,"4,893.60"
stAqdvwHBN3T5m1bSa5djnQVVDEas7YMtxmq5pTuoobnr5tor,"4,874.70"
st6m7evUZSjn5m7FzS45zXBpHuPSRzF4XrDtorUZako7Vk7Ay,"4,863.00"
stAA6KJNPn5VGJ46TX5p8e7eioPbPsmYJH3Ywdr98iPxtYkH6,"4,811.60"
st8MC94W8KZAsjnpNngGFxxtfErgdhnph5PseLsq51waXPH4o,"4,745.00"
stB1mv14bgiGdqUP7Bd1jcKKzb9D6xJCz4fqWqzzYaZLQgZTz,"4,743.90"
st7s971MYYyq65bnTjp592hB55bRwDLRn6uUrcgQeA2EVXFKT,"4,721.80"
st9f9F98954c52C8QjctFeZXaSY7rDXKgm72K7bg4mGNikyiu,"4,651.30"
st9rZFJPcQiARhcieTjzmjcYnnsDpEdwBhVYyoQrJFiUxWe31,"4,562.70"
st7dCqpzjWzeGeenhUkHQvdSEViV6cQnefLHVtuETX6HDDeCb,"4,523.30"
stB7MFLh17r2MtEVTZz3hDySdHu5K4xyJh98MrTHu8t3FZwYK,"4,457.40"
st9PB769iY44Jno7So5NU1wSfE6MMSv3xULnu1Nn2NWAG1Cm3,"4,448.70"
st7rWwzN45LiA2Z5pAQfRBYuQkpCAVyqqx5kqZnd2K9eorj9J,"4,418.50"
stAtaw6TH872Ygt5CdKzZtwcwG4ZTbZnGHBXs7ku6hQM3HRnx,"4,409.10"
st7gMseXZywBovv4NoeFzhbXnNcJhhiho6WZPUphSoeXA3KPk,"4,233.90"
st94qhYy1Tg4aJrLJApU3ij6YSPHojXsnp9AouJgS4ukCSmoL,"4,175.40"
st9SiYTPRJ9kMvWUFAC19uVTmv6oEyDQXyDzgRZ63sNSPmHFU,"4,162.90"
st9m2gEYSR5SRSQ9vVnD4ZdC4gXhNfg54WANPW29YvPrcRA6j,"4,157.60"
st9cX5HgSvHJDrZtfDs3WiXRBinThoPtY5AfMBdG9Fih6vNK4,"4,129.10"
st7pZxYqYopc4xDvst3gP59RGgivWGEkTtaUcNz5n7eWekPPA,"4,002.30"
st7p3jpUXKoYuUxgopYEzR5WEsHtewo1GjWc5ALbjeyeuoD4x,"3,993.60"
stBhapZTRtqjwwsVHphybaw9payz3evRkkZoat5ME2srgqRRc,"3,897.10"
st7oXBC21LvyKkQpTPMjQuFvw3yTRPxiz3QC1384S4r3N3EF3,"3,882.50"
st97sBaeZkPReEyA2exyZXhmXVGxNA34x88E2qX9jFCpeGshe,"3,846.70"
st88csNRAHcBo3qcRU2ELRsZyUgSYNvoZ8mD6QFg3DUqmRmwV,"3,748.10"
st83WHdhhcyVwRiwNSxpS8uxo6e69zA3p1B8N8nMEfKmHVoh5,"3,691.20"
st6bNAFqdf3TX9uuSEH3UWDv8iLCVmeYFbXMDDDhCykrt9Vxt,"3,688.60"
stAVFiGEihcqG9FRgb6yrSXzccqMMEj5tZahQpQSc55VTxF6v,"3,671.90"
stBUaScMQgKN5kfLQCutJa6Eog1GcLjAVu4hT9rMCdKBRjQoE,"3,636.40"
stBhT1dQHETSwH5kBWCWY4GkmLW7hq1UMc94THW1XMREiwkHq,"3,598.70"
st8cqzG7xu54SG65p9bvRb7Dv54H1XXjvEEC9vU2pVvvCnyoa,"3,592.50"
stA7rnd9MyUdaHLRe3DvVADx2P9AsSLo7oP2F1se5SoN24pJ6,"3,550.20"
stAsseJ6zhs3yxVsv3ptYWjHwk9Rcp3pyGVsjr5BKLoEUGHik,"3,444.60"
st6MXYySJ3ikqA77pWhczKuKYa5bMir1Lqh9Nv4wH4wsEsSzX,"3,366.30"
stAbwPxeQEPhSZ6RgBgwLDoVHKuBTvmgozSn2beXYaK9VhTCK,"3,277.70"
st9hrWE8A17SbGbjJmmuniZshiFwJQeiK6SX2pWhgmM5GuRUQ,"3,261.00"
st7mb2WtD4DXWYRqWdHBQCHH1S4chAWmDbmxPXpuGmE4r2m2r,"3,230.00"
stBnV4SUhU95vroj5iKu9vaVLzTDYik98SJ7Eofrbt89vHHfF,"3,159.00"
st8TGm6LyLqaeVMc8frSt8VVedCDeP7ygaZf3npPyhJPAENki,"3,049.30"
st95WidWRuioF7hTvstiQJiK24gjwxiFeaRqbMx2to5meM8NQ,"3,031.40"
stAyoW5xe37mPt4BJNo1Q64KKgNfpsycciTWDwpbkZ79ETGUs,"3,013.20"
st7YEGv69N1nTPPr5jVrkeELgNbfPLxuS2fFA6R3CJsxByZj9,"3,001.90"
stBt8PVQy4PnE3JLGYg8qpbamFuc6LA8rgcJvEW18nLNziUXv,"2,934.60"
st7uBKmRSXEr3WKERVzoE74QXWWDMCsTXZ1971Y2TzTJ82YwJ,"2,914.70"
st8DtcCAhi72TaW2aGowTt8v8zT4WT2SXcPv1697EJiUXiWTi,"2,907.00"
st6sFepaqcr5ktgMzjJfaLfVcao9qvgwxbZGruqBGrvvjEQMk,"2,905.60"
stBsxNj95sckR9sEFJ5H6nstXfLpNFsBDg2kZQwX6b4DZ8AFh,"2,853.50"
stAHktJNz47wpnHxTr4f3uK7dyzfTk5sHnf4TKVba5sH2SX75,"2,755.20"
stAFNpVk27fQPvTrB6NSMuASiUiHzBZ27AoMuzLPdNJ8raC55,"2,721.70"
stA9yzsaiyDv6XR8xEJR6v4z2tVREeeQsLafeb14HhXG6NRBF,"2,713.90"
st989XZMK4KJcfwAo5HuqmGUXGuFL4bcd7j2UdnbrthK64Hwd,"2,678.40"
stAkxrKgFYfGCqN3yL2HdihPBNb8oMmmp1yb4YcWdbGtCK1oY,"2,638.70"
st7unYjP9tgXPMh8jJexgdHBe96nUnsaVDDceM3mAUHskb3wd,"2,532.70"
stA9pfSdUmUQzZ94Fk2P9uz65273NApS9Y6HibQ8jocwKyMJ4,"2,524.60"
st6jX4QYZTRrTVxuzvqrDB8FtJqny6Z1YEJPwtFWUQtuQqkqb,"2,490.70"
st9GNMZpotvs88Kc6HrU5UnaDCMToopKDKvxYTvwV2jjyiuPN,"2,485.80"
stB7ZgtAwwbYKMtTLr2eoj5SdvecCEwrWPU6GADfoLtoBEbkX,"2,479.30"
st7mJJSv5Ztdxi6p2VYLuL5hC3QR5a2AaQ2p8B6hF7hACo1XW,"2,445.30"
st6zm96WHokdnboaHVGpDaywrYU5tpuY77QpsVoiEB2psLu4r,"2,434.20"
st73QevMJvqSrz86CcDU1RTpnrNesaJTdTJx8L1Mi9Mg2BPMK,"2,357.30"
st6YdzwGBJtx6MnNdsBxf67QfvWkmhi9paZu4vTAv7aMe7kxG,"2,336.10"
st8DswNhCPbpsy62s6pj6Nf7wChkCo2BRggs6qXT4tTMsr9Z3,"2,331.30"
st7N8sTURWzq6CUqcR2SRtYps46AqyUzTKPheX1snff8MV4cf,"2,325.20"
st7KT7QmoANJtBPHAM2AVrKzvPVffwnoZ6QenBoB17eCvd7eP,"2,250.90"
stAhXBcr6SHqdofRjM3ySZtjGuR2eTRFqj4ZCbCPjY2xDe1jy,"2,245.10"
st8wyHeLFu4ujNUwifAwTXrEgndFJf7JcUuFWVo48LQEFh2MC,"2,204.20"
st7zQdYX9ZBBaMYmjVMUdkrMKBQPjngFAUQMWHuh1vbGZAE5e,"2,188.20"
stAhQ1TwDaADijP8CXBV2YeexgYBRoe8Y5sd1HZ6VR4UZNXLq,"2,096.80"
st9nyFmy6Fy1X4rtdGv2C5vjvydoSZtKHJPjwQhsbavVLFp6C,"2,090.30"
stAcArQobNTRhUyeJVeov3SvSUKYNW8K2Ffx4dymut54GWzbQ,"2,072.40"
st7agXWajA5SnLvC977X9Jq7ybusBGvTNW39d1J6zD4GrLw2t,"2,055.60"
st6eQt8KcLD14a38pz5UzV3zZAsoWymFprcQjhPp31dSQTqf7,"2,054.80"
st7ahmZMWezaU65SXnEBimAVH423Yf5SGA1HYzugq1fgL6nW6,"2,048.50"
st82do6Q6CfUG1uhv1f4AAv4w2KjcBdqQLotBSnGxM9bcj4HA,"2,024.90"
st8194DFJWQJgxdYK6a6R7cFZmegHfuc5z44trQevypcVoYGb,"2,024.10"
stAhJ8otfybn1mYtagA7cNZq18JAWZESZ11djDAgph5wNNTsv,"2,017.80"
st6ZB5gnC9drLpHYuPpg1fSDRvGGtVxugTL7fcDH1Lq8Pedr5,"1,985.60"
stBeKDZJK57eP7w6f3vGQ8tMRwvMekNpqtJLdADsuHwMsXiPk,"1,969.30"
st6tzJDpbZ35m753et7BqTQkCuhRuTjbfXfUGFw1FytprXyyK,"1,921.50"
stAUoM1TbZ3nPG6cDKhhUnBzp2tnKXbxAoTvLYGKbP6WdTZ2a,"1,917.70"
stAnVEUjgkvpCNiXvawMyijjRUaZhhECQAzkf4A62j3RSnsJE,"1,888.60"
st9uGb6eCvbBKptESWUviASxc9b8SY9FpfTDVHv6RFiQfMgBd,"1,884.20"
st6YGPAwmwhFNuXucrwEewF17m1bPTPhXQWdj4hFi9rJnVgHz,"1,872.80"
st7wu8dgyzpBpQeUeGDKbVtkzEK6CBvQJcereZjcowG6E2fBC,"1,818.90"
st6bgBfzwESM2nKKnFusjUpb4tsXQpnoGqYi6iy61YpDVtcZy,"1,806.70"
stA4u25WorzHL5kQXZarpz8dBrdAEADLQGxUypUhvLasse3VH,"1,801.70"
st8g1rZnjpNB5W1Ls7ZHHfjN5t1spNpMSgNyfSWPJiHbLM1CT,"1,788.70"
st8rmwbUJpkjJx1NGgtvZUAhfZoCXT1nWDs6bJE8WKaiQrtGC,"1,740.80"
stBnGqBi582vPs1RRo1xrF1Ych6M1oa1yhNhFG4J4eNDmUs4Z,"1,707.90"
st8j3JGLUifyfNKLZEM7CUjmw3ewsj6rDgmhscQ6rLPvJpugv,"1,704.70"
st9fGXh9MvbYRx61ZznTv9AdAM3rW4iWeEVNpR4XF2PYCqTqK,"1,704.30"
st9XRuTaJ5p9CdcGcAHG4tdQVbcjS7rCWnoFwpXZs9dd1vJ1M,"1,698.80"
st6xTYVfERi1hmeuMSqhhXg3mtvERo8vxqSRWMZH8soHVR8PA,"1,695.40"
st8PTsmDNgn1jAk26Nd4YozoThjCPQHDhEq1BMQPaYzTZDRLU,"1,672.30"
st73PaSvZwaK5jQdQ4pu9JbDsbU6R4JNsGWFRjrAbGRqca6H5,"1,664.00"
st6gzmTVLW5SQdF81Vcw8m7me8338Ru6JZ5okwH8VW1KFUGef,"1,663.70"
stAFe6fqZiBqJWN6xsJswyNwRnnfLiRhpyq5LszT3tinkNz99,"1,638.60"
st7iYcoUeGrq653AgoGLGEQWa16GoPfXuUiNXuhrKtrq5KRmQ,"1,612.90"
st87oaToBTze7PxpKZ5Lb5Atj25VF759rv6X3gzoudpsGsEgx,"1,607.80"
stAWnNUo5ohfT2VXaG7StSgmWyHLiiMkdrTzVqSW1gbYZ8bWU,"1,590.60"
stA5cn8KnUYLtfMPmTAYvPJeziDNxWjGiYWK69WuLeac4zUL7,"1,581.50"
st869w5T8weoCj9TYKo7CA2PcHMYsoryMd2CBfoxrQE1PtPwT,"1,561.10"
st6xLDfTbMtWxpaDjNvXSjjzJJNPghspSmHACZykFwmTJuW2n,"1,546.70"
st9V9uSCfDRXMyNxoZXajXYFH6m6NQKTKr1p3xgZxTqxqREVG,"1,490.80"
st7duyUgn1YZPnm2KEcLi7967ayLkGSAoZV3pMAFLtRftLeiz,"1,475.20"
st93QvoJck4DsNNFojJxMd7tSEDHDnznXu46BDiUDdDQKntmc,"1,443.70"
stANsZtMvR3vAQPKAWoaQmariHZN7W734S9AkggJGGq5YogX6,"1,440.80"
st6gKwi8Vv879p9KKAkYSUyBCfRp5Lrzqq8V1Gzsb3SsGc4zw,"1,428.90"
st9VPsWXo8wgPpgRpJw7DejAcyvTPhhwF5BEeJ9kSKv7e3JZL,"1,413.60"
st6m7RZ1MVxX6abMBdLS4XGTjeRmbEX3Qn22spHjZu62VTSBh,"1,407.30"
st9ohkXAcwwKZ38yCEkvz7mAVzTZg91zX2rBjgygg8EC1UKff,"1,382.10"
st784NG5rZ6R68M9yMcao65JAGVF3VvS6Ti35EMGV5L5BASW7,"1,381.60"
st8JPegpggwLmDARmq1WLsnnkybfdbeWsfYZTq9pwRobiubCj,"1,379.50"
st8ymvvjMLgeGsEQfaizAKQboMzVnRHFYSFukLtnAAjELt9TU,"1,352.10"
st7rr2WNte53iVsJQtfzdPu5B56Girt8hk251yRSkERN3zPQ1,"1,344.60"
st9uEvR9ZqnovgwmZ5s7rWAh2ACNZzBdVsBNHdjmqBUgXHS9B,"1,333.90"
st6pgNaQw4sZ3RR58JspsiqqzA8S3a8fv98Gc8aifo2QJHWRd,"1,333.80"
stBJBnB76znxxofRLTCDe3uAsb5rhkUpmwfbMehiBUmd46diq,"1,303.50"
stC2VoPRj3RKafGj2q3t7C9Svh9J1VjCqXwPupdvS3W4hcwUj,"1,295.90"
st7rjbBRSvbmLDucNqebA8qoev9TxFGksVMDzNPACQooL6gKM,"1,283.90"
stBhkPF9tqVPgKkvSN77f817Yrt6n6WUHHf1T6R4zBxXDxJzY,"1,282.60"
st7mStHTRiWNSb2A4GFbAs6tE4qZV1LiBy72rQvNgF7kap9dL,"1,269.40"
st8tZ9VZW5jL1WXp64Ei8KPCbX7Za6KM1jFLZdqAZ5p2V9sgL,"1,258.40"
stAyDnBR4AWJD4x5RX43xkBU6bLCc3o2Lh6SxMkoYFWtrpoJ6,"1,257.10"
st9wgSVFVpCuPgP4zTLYRkvBNi1k1qoArwvijU2b8W1m6zmtQ,"1,244.50"
stAwZV1EF3Jx1x28RPUb51fkSjC8yscE4pmR5XFcCEKpVNJ75,"1,232.70"
st6dd7VxFUoPaC2kJb9MTtEUsJkzvMYPLBHpMBPLhX38MuF1v,"1,220.00"
st9PLMKNBNj4YYx7nMpnhwCRTmZW6cQba2J7grWaAGSYeP9uH,"1,198.40"
st9a2DJtAPFPYJCocHzU269U7Jjyh6C4ATVG7gsnVccvRNRtv,"1,189.40"
stAAHGnadv8GXUaruK9T2efvuHKmjDXy5NDv2yMhBSZuHFcYF,"1,156.90"
st8u1pqvgKoS5Dust9yBizfuH9eWU4FwxJyCLaXaVpPLoNPNG,"1,156.20"
st8tgDDi6C7H4f4S4kNXVvWLN3tCwXRYmHsut8gLLaXHuHn1V,"1,149.30"
stA87PFL7ryzXHvoz3v3o1JgYCox8LCuidRUJFmDbEcBbuvf1,"1,148.10"
stAw5sDjoDz8yt8TQD76gofW45FMHorgVrEhHaqzzssx28k6i,"1,145.30"
st7R436U7HAavys3pm9LhyGD8qYThbEgJDbfJvwnoeBGZnyMe,"1,138.40"
st9i19XrEPf6xey6Wf2QMikfeWsjuGWxEvWv6FAfjeXwr9nZH,"1,136.90"
st98BmMbZ89p5CyqhANWGrjAcriSZ1BgVhgXBppdky1c316io,"1,087.70"
st9MND61HDjfmQkTTEfqwbQmp7ctF9m6S32zGVQi3WAyc5kuG,"1,057.00"
st9CecCLfRoecqpTg2GP8BAMiYbnrLkaUaAd27cKk1MuyWwtK,"1,018.80"
stC25Usr6hBMPgTNpPKv3MUQbC9iRgbZKxnPHPR7Wmzp9Mq62,"1,017.90"
st8zEJkHgqm5z7NrUrCfw22LGr3VbeXct1MYEjVwB6WKseK2x,968.70
st6Z46hAbEy6Rn2gF9u4TkSdNHKgrkGUUM5uTi5if7zeUHSZX,967.30
stAyrvqDGm6h1cRkM1FFxJ1yqchR7qmipjVr3rGrjpJdr5yRW,959.50
st92JMH4EARU7BQnkPqALK9LU8H1GsZmBxTHb75XRfnDopKs6,957.10
st8MZS92oVEUyDFMuWRUdWWKGhQixQLNp6sv1NNpfiyY6L6rF,954.50
st6W8ZzX4VWH7FuXL17fqGfhDoG9766KuKDWDaA28AJcgKtZu,951.70
stC2ExWyZ9fLNxgnQgtiEWtmMeHbi49UkuPLKs7LdQSJSGy9q,935.90
st8wc1bDGp2vuRsDwrQGUptjeTBh2Z3ZrvhrNWik9hfXMvGpA,933.90
st7W8xGRun6oANMBpSjC2j6FfebfNbx8TqGppT4ktrgVuYBdX,905.70
st858rDMoGWaXK1GfES25KmcDxG9a6crqZACBupSae84Bm9AK,900.10
st7GdtujCUHm5Am1P2N5t2XxzQjQSfPCnAekf9rZVeeqWawCi,896.70
st8VJ1ZCtRe3GtbzQrAoaawB28reFFybTuZz1ujDiTs6wuQtw,893.90
st7ukQDdmnkmV34rPeyq3UCZgu7XDUxPp9DAmHMXprf8oE2ZR,878.20
st6SyT9ET8J1JbHJFNmrNkTF43pnUBd3cVK5jUjL5VKERprdM,871.60
stBCKhzRzgvTd4rYyHudFKYAYsjKi6jPm98Y8FcVGnAV4Kahe,864.90
st7YWQXBAGApYuayphoqumkJmVf79yN58Gwjw3R5hjfQ7nwS2,841.90
stBjyPJmxc3m83b47vZF8h9S8xMtW15ZxLNYYf2xZv8TCNBZc,838.40
st9fmmTw9Q77zGHxxZVS4xPhRSw6BQVd5T5cT94f6jCy1oB8b,830.20
stBo9v3AyWNqLaxW5jS9AHwoxh7qdUMSmHVAZBv6u1qa6nNsL,827.40
st7H5Spnp9PMnFHmHYhqKsLjbf38HWkhgJZeJkpT7CbTp6XTf,822.60
st9akjmWyHx13rnAYMKbPayyEypjhvYbaxYTATcx6Hmevasi7,822.30
st6msPHA1HCgeADp1iDUziBtD8bihLV4Uxs8FkBW6fkCfPz24,821.70
stBxnXaK77SEUGWvTzgucaHdyiAkXcAj64zQxrHiKACHKdFC9,812.00
stBCr1UAZuUWahTwjLvgR7uHTrXz4TRDqKq63nLeLkRWefy3M,811.90
st7Sg2ixAi1gqaRqmmdYWZSvikuELJRfT7mzn2knBdZXTeuyy,807.90
stBhJ996KS4C1v2tmD6gmhbbuBxvtmS2ZgSLs5p1EioyKuoE8,800.60
stAcJCcRCSxf99mWFwxmuhKhr5baMSqnwiwTAzZQucZRXUW28,797.30
st8fpDKKK43cGmNQ3hfEPjP89wdnbiTUxnP5hTL6YLdE48ysj,785.50
stAvuqAJfuNtXHznymFPouaYP93GCdhvC5PTMKLSueXfhsm3q,784.20
st9wqVobT5rwzH7KBu8PUdmGznnJKg585QwY4wwj3BWERPh6L,783.90
st6W866Zur1y1r81SxntjCpCkVSiSrZyka9NRXFC1zDRsEF79,775.70
st9w8JG25TRrhZ6VDZk2WMCdXi9H2FrgoCXNkJu5FnPdCeAxP,770.30
stBsdsV8Hzqp3x7iJsTjgmoRtvLDTHKoM63arazjGKrShRPJZ,768.20
st6xJ9XinmEYULZgJ5njHGCHMY2E5W1F3NsamjtpZf1JSJQrj,767.80
st8XfcB1GAsHpaZ533gPKkBWZbrrD4WVKAgKnmi5mmWGzEV1j,762.80
st7V8RQepungoot1RB4BHD7BMveVEwW19CLaDpVDWWGyNNo16,757.80
st7rtzT5zxr74wTjVfx3Ly8NtHr556P2aN34EVG4qDSKt1inR,752.70
st8x1XN5i3Dh7QyoTY9gUtPQsrHFkg7NHhnxDzLK7n8s9kXV4,752.20
stAUoN9jsXLXj6pLPuAURYfVTmvHeH5tT9oaZWAgT6xyCtZ7i,749.70
st6QaxTvdakLVjQ3NNemzpoGCzWiAaiZHJ6dqjy5K9sUbDAzt,746.70
st7VaKu2j6cQqdRPFwTkehwTNPHAxbcQc9T5ubv92Ht8Scoew,745.90
st9QFMnFep41Fgu3oCZHVuDqakfrLCtK9p919i8gBWsogoSe5,730.60
stBJNb9n4bJJk29VmDiFXB9F8pCmnmxfrBwWJo8SGf58GQjHR,730.30
st73ppBjarX6Vwve7WvZzD6fNU1cWFZspE63EuEcgM1uaJdCV,729.50
st9ajsyJTP6jtUG611sxPHJ3v1SuyrJZM2E4FwWaL8aQ35xkC,728.30
st7VaYSheqr5vQ4RAfpLeXmMuTN1tEgKYmwnBQkQkeZFf8P6k,728.00
st7ib87micxcuxBoae3M1u68Bo8fFND5BTAoxtuMJERzF7fK1,725.50
stA5JLjccn6Aa7ztpd6ZyvirSp1FEhE7XL6objvZx1qsqG8jk,724.30
st7zUaKwVfSYth9rVcyXs6Yxpe79D4ZMdbFDdwX3ZJQS5SDbW,716.70
stAXf1rFA2tY8p1fK96fNJzLsBQWGYchcYoVZBMMvZaA3zDsG,713.80
